,Jurisdiction of Occurrence,MMWR Year,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",Population
268,New Hampshire,2021,0.009975174088542137,0.009106447871006442,0.0,0.0019766773751748114,0.00010118275412229381,0.0001337057822330311,0.0,0.0004350858427258634,0.0,0.0,0.0,0.0020258232843199256,0.000259461490927882,0.0007863345463218262,0.0006800926544934177,1383635.0
269,New Hampshire,2022,0.007351041777116128,0.006746875807244725,0.0,0.0014211065274831471,0.00011030120769148112,0.00010247338004885987,0.0,0.0003750241061510358,0.0,0.0,0.0001202638974184536,0.0015214450454476556,0.0002085048635716385,0.00035509872669709083,0.00023625807066820473,1405243.0
270,New Jersey,2014,0.008040137514418426,0.007563631441052961,0.00020226690093377817,0.001858418809806504,0.00023520718820241356,0.0002243775047168348,0.00013796565523815433,0.0003492572924099148,0.00017101875170976447,0.00017056751489786536,0.00010040019064755303,0.002072981913864533,0.0003862587109856422,0.0,0.0,8864525.0
271,New Jersey,2015,0.007984597114845834,0.007489104865172319,0.00021808875986995414,0.0017926354786208176,0.00021493132177462907,0.00025417376667366944,0.00015189532551438894,0.00035600114524790344,0.0001921526612297838,0.00017591440816811194,0.00011344224013917987,0.002072181515703349,0.00037460747688106914,0.0,0.0,8867949.0
272,New Jersey,2016,0.008065764330653726,0.007508770039140657,0.00021193063510313074,0.0017956612162541327,0.0002183561915929597,0.0002720152247360928,0.00013178027257210629,0.000342019971756861,0.00019671221183774636,0.0001713481730621057,0.00012727111012310352,0.0020604617810718213,0.00037189317298150443,0.0,0.0,8870827.0
273,New Jersey,2017,0.008281896680274941,0.007645243246741189,0.00021293058091671567,0.0017942665177353055,0.00021371837904907138,0.0003168073917973333,0.00014529248412446086,0.00036249968347396467,0.0001801806871287853,0.00017849254827373735,0.00011355547364955925,0.0020957681172468707,0.00038602108485429954,0.0,0.0,8885525.0
274,New Jersey,2018,0.008385189103114159,0.007732366271758182,0.00021910809388899985,0.0017611924341873898,0.00020920490320475128,0.00030643622992282827,0.0001612644573923661,0.0003583154447573578,0.00019288714582729624,0.00018962359435180522,0.00012547792741974054,0.0021135434572826435,0.0003773340723214261,0.0,0.0,8886025.0
275,New Jersey,2019,0.008316304875261618,0.007673332815443038,0.0002242690147362306,0.001741349824761686,0.00021469930276204406,0.00029632331665951754,0.00014129398267769547,0.0003430460280628989,0.00019398369095909905,0.00018295037597709573,0.0001319494403970192,0.0020793295347206037,0.00039089458793383164,0.0,0.0,8882190.0
276,New Jersey,2020,0.010424810264706813,0.009781145299480223,0.0002257510339655726,0.0016836053505901716,0.00026665966196124145,0.00029400385014782007,0.00018021327174934121,0.00032436235829197435,0.00023199498244912204,0.0001820433945807264,0.00013704390378549067,0.00214210494699426,0.0004007969000733556,0.0019738413007910223,0.0018116062945029354,9288994.0
277,New Jersey,2021,0.008918796441133588,0.008249217450301456,0.00021662534758570354,0.0016329889029569843,0.00021748199750200884,0.0002572091373706673,0.00012271510051073468,0.0002647048241383387,0.0001993852680200593,0.00017732653267519776,0.00013063911223655875,0.0019716868636161936,0.0003978068048842752,0.0010164151256962422,0.0008981974372461104,9338704.0
278,New Jersey,2022,0.00635536758980012,0.005946694634309117,0.00015862180374630943,0.001191611135510304,0.0001644646259852594,0.00018069468776012054,8.017650516781397e-05,0.0002027675717739317,0.00014001133291113532,0.00013795552508631958,0.00020503978042241225,0.0014390654773710199,0.0002787242608802818,0.0005872036350144756,0.00045519913257893843,9242109.0
279,New Mexico,2014,0.00826008055253526,0.00720244567298121,0.0,0.001624737744835296,0.0002785264705431936,0.00010384921668019419,6.89137659075943e-05,0.0005407816352470941,0.0,1.0049924194857501e-05,0.0,0.0016237806091976906,0.00034409026171916876,0.0,0.0,2089568.0
280,New Mexico,2015,0.008119022194610517,0.007108152957151493,0.0,0.0016460129297450666,0.000223999433300579,0.0001383244363757849,3.7811870151166115e-05,0.0005130927190132921,5.264943945099079e-06,4.786312677362799e-06,0.0,0.0016335685167839233,0.00035083671925069317,0.0,0.0,2089291.0
281,New Mexico,2016,0.008434570167763897,0.007387061765226163,0.0,0.0016422598643163467,0.0002710804492190301,0.0001998441406940998,5.4981043492395884e-05,0.0005249494413447885,0.0,1.4820976941428456e-05,0.0,0.001754134335422613,0.00037100251956608004,0.0,0.0,2091630.0
282,New Mexico,2017,0.0085912312169899,0.007525155560994826,5.258669155132652e-06,0.001673212912996753,0.0002629334577566326,0.00019026821124934506,5.2108630719041735e-05,0.0005268230371778348,9.561216645695731e-06,1.577600746539796e-05,4.7806083228478655e-06,0.001814240858520765,0.0003838828483246836,0.0,0.0,2091784.0
283,New Mexico,2018,0.008770316059177892,0.00766554485242082,0.0,0.0016925171342273124,0.00025994616629578145,0.0002174182089422437,7.40655437055995e-05,0.0005442622856817925,1.576879317603086e-05,2.3892110872774033e-05,0.0,0.00184924938155271,0.00035599245200433307,0.0,0.0,2092741.0
284,New Mexico,2019,0.008958288921032663,0.00776839694605521,4.769106112134084e-06,0.0016606027482450882,0.0002723159590028562,0.00019028733387414996,4.196813378677994e-05,0.0005169711025553347,4.769106112134084e-06,3.242992156251177e-05,0.0,0.001969640824311377,0.0003629289751334038,0.0,0.0,2096829.0
285,New Mexico,2020,0.011073792857878219,0.009786439054706397,0.0,0.0016953778992614952,0.0003565488339672504,0.0003220745758485626,6.800401601494577e-05,0.0005393096270074172,2.077900489345565e-05,2.7862756561679172e-05,0.0,0.002012729973997909,0.00042030259898126205,0.0013784980746362966,0.0012986878058409783,2117522.0
286,New Mexico,2021,0.011544460749869546,0.010055779624330541,0.0,0.0017514726687376022,0.00037252349582453435,0.00023924391387972625,1.5070482764077244e-05,0.0004714235389637913,6.12238362290638e-05,3.72052543238157e-05,0.0,0.001935615130011171,0.0004186768492895209,0.001727454086832354,0.0015480211514225593,2123356.0
287,New Mexico,2022,0.007669560691727189,0.006785266494760001,6.150788956968134e-06,0.001201296397057084,0.00024555842066665087,0.00020581486125239527,1.4194128362234155e-05,0.00034822928248681126,4.021669702633011e-05,3.02808071727662e-05,0.00018073856781244824,0.001388658891438575,0.00033214260367627927,0.0007428260509569208,0.0005800667124033025,2113550.0
288,New York,2014,0.004952000272351873,0.004653746474297632,0.0001041674670904337,0.0011355627885310346,0.0001152610224522874,9.241236943635935e-05,0.0001272196715808912,0.0002538286887381941,6.880039839094594e-05,8.61531615945795e-05,4.834347520073865e-05,0.001366135721304242,0.00022324507969014783,0.0,0.0,19651049.0
289,New York,2015,0.004977851060913475,0.0046673904303436145,0.00010521674598795014,0.0011040635338193995,0.00010913439078537382,0.00010231667126777936,0.00013757547444459244,0.0002651787621321064,7.021233533045028e-05,8.857947522486518e-05,5.947697101543216e-05,0.00136893702492833,0.00021877756660937408,0.0,0.0,19654666.0
290,New York,2016,0.004990264563070697,0.0046477365032739065,0.00010273295116879232,0.001106378366528759,0.00011179912137605313,0.00010955804559448305,0.00012402317109370815,0.00025741811363761845,6.820001071641692e-05,9.550038841917977e-05,7.227469395563526e-05,0.0013435249310512663,0.0002160091452190621,0.0,0.0,19633428.0
291,New York,2017,0.00507264783528706,0.004720827999713317,8.85164821365163e-05,0.0011041588861665788,0.00011929816537084118,0.00011776673834425786,0.00012603644428780782,0.00027570791235255167,7.723496970735246e-05,9.42338097024274e-05,7.064983349304416e-05,0.0013401007433955167,0.00021337883237061025,0.0,0.0,19589572.0
292,New York,2018,0.005135647587695685,0.004792489392535751,6.697268267221618e-05,0.0010980857435690737,0.00012877392730934533,0.0001266746306812407,0.0001377343397463773,0.0002755198818495377,8.94505172999707e-05,9.759169202847404e-05,7.383379848114353e-05,0.0013472876140321287,0.00021571552912694707,0.0,0.0,19530351.0
293,New York,2019,0.0051435313051425395,0.004809350843272345,6.415277902076642e-05,0.001088284042186415,0.00013467971236731413,0.00012907662509707092,0.00013257212908217677,0.00026730324591986014,0.00010167804239028525,0.0001009069753347472,9.227102431272094e-05,0.0013162628682738342,0.00021548753978770262,0.0,0.0,19453561.0
294,New York,2020,0.005999530029059094,0.0056164844064839755,5.97487808798357e-05,0.0010637461079757988,0.00015939608486584172,0.00013469464190060725,0.0001291999321428096,0.0002406286858797691,0.00010494400618496411,9.697420194167203e-05,7.445084212367266e-05,0.001351104577741703,0.00020766042733298324,0.0008161376556469355,0.0007507951612298824,20201249.0
295,New York,2021,0.005697765935020098,0.005299512452545322,6.404199971957591e-05,0.0010353703126334208,0.0001505652556917512,0.00011659686631008239,0.0001052576361826748,0.00021850203445508885,0.00010816639521535761,8.839669399322526e-05,9.303098804529618e-05,0.0012531821330807544,0.00021628348943016128,0.000718167675069332,0.0006367224221542131,20283564.0
296,New York,2022,0.004141919977716649,0.0038731126314627074,5.325671508460916e-05,0.0007926700630098017,0.00010991279496185295,8.055464448000844e-05,8.148174396890879e-05,0.0001639935984810402,9.023768358630102e-05,6.767826268972576e-05,0.00011964733959530666,0.0009471866444931939,0.00015786444074886565,0.0003678524749847956,0.0002783358687787504,19415392.0
306,North Carolina,2014,0.008837309837512498,0.008160769371482832,0.00014265741672083855,0.0020037477522899436,0.0002779655099267715,0.0003349479360834368,0.00019933781588374054,0.0005195871049373662,0.00011738782490931388,0.00018645133081650884,5.043850795846162e-05,0.0018160883134983818,0.0004866661626171726,0.0,0.0,9932887.0
307,North Carolina,2015,0.008926251982974679,0.008218990183664775,0.00015680377876173062,0.0019488327239617507,0.0002728365813546451,0.00037949903734641355,0.0002111318521407155,0.0005217488735148748,0.00013208201326083476,0.00018312049687558752,5.741829406659685e-05,0.0018454598577342142,0.0005009148050080715,0.0,0.0,10031646.0
308,North Carolina,2016,0.008943170453189176,0.008177718727362894,0.0001537205897356006,0.001942531936658845,0.0002758304752398573,0.0004079848835839803,0.00018670995396457315,0.0005246786048118385,0.0001373736211922888,0.00020108740822555822,6.63726313144105e-05,0.0017970833069090167,0.0004900151534428882,0.0,0.0,10154788.0
309,North Carolina,2017,0.009119485309692525,0.00830240217572001,0.00014734764978550837,0.0019199992832262377,0.00028261921987940864,0.0004181829531916543,0.00020295604901057466,0.0005407941171572558,0.00015474911798359076,0.00019983964134822417,8.3753455925669e-05,0.0018377066433922955,0.0004964826957082099,0.0,0.0,10268233.0
310,North Carolina,2018,0.00909868069659682,0.008291195541348818,0.00014930239659243768,0.0019218589785885915,0.0002896466493893291,0.0004340365155132414,0.0001988129977850267,0.0005163936439561668,0.0001452567832654168,0.0001887952885943083,7.927475638424272e-05,0.001856165924087919,0.00048749640590601753,0.0,0.0,10381615.0
311,North Carolina,2019,0.009182134696861695,0.008369974916295483,0.0001475960718850078,0.001926471984778154,0.0002987199568577063,0.0004302025040989374,0.0001659979077208001,0.0005172536756951984,0.00015121923127236586,0.00020537592948340232,9.81113423576699e-05,0.0018716478624694463,0.0004978030305630656,0.0,0.0,10488084.0
312,North Carolina,2020,0.01070579999517213,0.009719439492046851,0.00015748049598309787,0.001962758736431676,0.00034647624937400546,0.0004575938742769212,0.0001779797819565668,0.0005054894022523159,0.00016035422766162155,0.00020537602395849259,8.669090563546446e-05,0.001990921306881208,0.0005587492293609549,0.0008633647872844653,0.0007789728669918199,10439388.0
313,North Carolina,2021,0.011247530574718669,0.010182170982142264,0.00015954752322413636,0.0019386923447009044,0.00037398699193848153,0.00040428202759830266,0.00014663177134408722,0.00044901231535935516,0.00016287142995797252,0.00021377468736757794,0.00011548201680985107,0.0020350856399821535,0.0005405622036855857,0.0014280453016198443,0.0012927148131708,10529778.0
314,North Carolina,2022,0.007526198326389845,0.006911243374860039,9.710800742141158e-05,0.0013708429321524051,0.0002457197796275641,0.00028495628407266676,7.912851135110201e-05,0.0003380519834052997,0.00011808408617010607,0.00014542790311036855,0.0002510574425234373,0.0014022134070667473,0.0004019166517383785,0.0006571880386532945,0.0005138202861343157,10678831.0
315,North Dakota,2014,0.009373461657903908,0.008510972998409277,0.0,0.0018822865713499168,0.0,0.00011662582502600349,1.8985599422837777e-05,0.00013696753869332968,0.0,0.0,0.0,0.0020748547940672712,0.00012069416775946873,0.0,0.0,737401.0
316,North Dakota,2015,0.009069497895409685,0.008228722684751732,0.0,0.0018645582747398768,0.0,0.0001723987025008421,4.508889142329716e-05,0.0001883124288855352,0.0,0.0,0.0,0.0018857765765861343,0.000171072558635451,0.0,0.0,754066.0
317,North Dakota,2016,0.008961685183859688,0.008169037980790897,0.0,0.0017986994223484095,0.0,0.00013917718448532278,0.0,0.00013254969950983122,0.0,0.0,0.0,0.0018994371939758813,0.00018026759133337044,0.0,0.0,754434.0
318,North Dakota,2017,0.00935833481247566,0.008554299535593463,0.0,0.0018107351293211928,0.0,0.00011921445620988103,1.457065575898546e-05,0.0002053137856947951,0.0,0.0,0.0,0.001904782089220099,0.0001748478691078255,0.0,0.0,754942.0
319,North Dakota,2018,0.009229896580835796,0.008435785141409878,0.0,0.0018441325453777966,3.0339805825242717e-05,0.00014642254115660615,2.6382439848037146e-05,8.838117349092445e-05,0.0,0.0,0.0,0.0019245989869143098,0.00019391093288307303,0.0,0.0,758080.0
320,North Dakota,2019,0.009665880203972904,0.008802433397807527,0.0,0.0018568043020121723,1.8371208641816546e-05,0.0002493235458532245,0.0,0.00017715094047465954,0.0,0.0,0.0,0.002079883264091373,0.00012859846049271582,0.0,0.0,762062.0
321,North Dakota,2020,0.01149540363550483,0.010562268481081872,0.0,0.0017943919475698696,1.4118963822080519e-05,0.00021563508382813884,2.6954385478517355e-05,0.00012835421656436836,0.0,0.0,0.0,0.0020254295373857327,0.00013862255388951783,0.0018354652968704675,0.001646784598520846,779094.0
322,North Dakota,2021,0.010217234952085739,0.009281488684940943,0.0,0.001701817297757248,1.3928564192953666e-05,0.00010003241556757633,0.0,8.7370084483073e-05,0.0,0.0,0.0,0.0019626613180980168,7.977268583237099e-05,0.001029447517170121,0.0008686359123969286,789744.0
323,North Dakota,2022,0.007179757498172602,0.006548769768676782,0.0,0.0012308155711153032,4.5441503152991155e-05,4.5441503152991155e-05,0.0,7.140807638327181e-05,0.0,0.0,0.0,0.0015060612473562782,8.049637701387004e-05,0.00045311670286839753,0.0003103005501018539,770221.0
324,Ohio,2014,0.010060934092926646,0.009318175941806648,0.00015125789686883226,0.002219483396106079,0.0003195807872305584,0.000362846578813552,0.00021960405767623052,0.0005950339145198962,0.0001482413576150379,0.00017495927672007378,0.00010652692907685281,0.002366173390676308,0.0005111741232644125,0.0,0.0,11602700.0
325,Ohio,2015,0.010114975416024425,0.00931368612270064,0.00016741945166127007,0.0021755921032075073,0.0003107373884304293,0.0003997408398534387,0.00020451856922734071,0.0006135557076820221,0.00015037623755899168,0.00018024490065742907,0.0001162898093544349,0.0023969817328593256,0.00050656219692883,0.0,0.0,11617527.0
326,Ohio,2016,0.010216625395272799,0.00930587560821944,0.00016820850634800165,0.002180350117797526,0.00030341135789905253,0.00043302731475791125,0.0001868601393973202,0.0005979696365166313,0.00015454210240863924,0.00019279084299364727,0.00012738119898198183,0.0023391038792818174,0.0005111578882225681,0.0,0.0,11634370.0
327,Ohio,2017,0.010584451505834223,0.009571556607616867,0.00017830723906806808,0.0021950916193882323,0.0003192205597938189,0.0004427234093647751,0.00019125788509946696,0.0006218025412426617,0.0001753054336965518,0.00018928527014104197,0.00014314323328744858,0.0023925246469662467,0.0005493303829874824,0.0,0.0,11659650.0
328,Ohio,2018,0.010637835945353086,0.009728903943452834,0.00017488355298975937,0.0021526435379028413,0.000329555294762289,0.00046435779838906725,0.00020425919386903827,0.0006446368772546126,0.00018301966343737305,0.00018687361049150587,0.000158611332094532,0.0024926473113452237,0.0005620767670283011,0.0,0.0,11676341.0
329,Ohio,2019,0.010547860827608627,0.009592611920507138,0.0001622879434687016,0.002155170201298646,0.00032782677879391914,0.0004489652753419853,0.00016254459282579497,0.0006119376170962692,0.00017503486153767184,0.00018367538989314832,0.0001434669906151885,0.0024722177070946438,0.0005553892087500321,0.0,0.0,11689100.0
330,Ohio,2020,0.01238379964893273,0.011319512573808537,0.00017568618464185783,0.002146202093521663,0.0003762040393754013,0.0005150240926524699,0.00017594043382368395,0.0006026553106552103,0.0001890766415513675,0.00018780539564223684,0.00015356650582298427,0.002628343291991286,0.0006085030418372114,0.001306586545404497,0.0011785297074914014,11799448.0
331,Ohio,2021,0.01242738087808782,0.011326646564756782,0.00017512643181290442,0.0021179220720357337,0.00037697423129982036,0.0004209461021557886,0.00013910332222705348,0.0005411076953987327,0.00018916360597077123,0.00019186956725421542,0.0001356363093326406,0.0025736228644257586,0.0006092640952254835,0.0017203148859496512,0.0015227797122582246,11825742.0
332,Ohio,2022,0.008470425787786055,0.007780788725543061,0.00011999599900025996,0.0015041141546073662,0.00025843330946160806,0.000297440507436905,9.824035045630348e-05,0.0004015446850398218,0.00014073185151871847,0.0001546690638671906,0.00020353429008896785,0.0018125174693183743,0.0004407218490193684,0.0008482153442079283,0.0006765496799157716,11767059.0
333,Oklahoma,2014,0.009840422857381554,0.008920663186174365,7.194083214656745e-05,0.00203600290548135,0.0003264411953317362,0.0003156113926430056,0.0001438816642931349,0.0007119306005615511,2.3206720047279825e-05,0.00011422863312161068,0.0,0.002532884566938108,0.0004705807120698409,0.0,0.0,3878187.0
334,Oklahoma,2015,0.00977055889499936,0.008846655582555313,2.711344161657501e-05,0.0020583194781941426,0.00036449673871339044,0.00037677452359636784,0.00012482414631026986,0.0007228545849852923,2.225348510039647e-05,0.00011126742550198235,0.0,0.0025724517201688194,0.0004609285074817752,0.0,0.0,3909500.0
335,Oklahoma,2016,0.009656343288428815,0.00868749985673648,5.756009872830386e-05,0.002004925208801805,0.00034434182956047263,0.0003950252793256605,8.965112722284494e-05,0.0006848632985858808,2.317685391272412e-05,8.175571545037849e-05,2.546907023376277e-06,0.002534427178961733,0.0004500384710305881,0.0,0.0,3926331.0
336,Oklahoma,2017,0.009967400229337961,0.009022678410995199,4.0698839777825033e-05,0.0020298546339190234,0.0003474663446031812,0.0004382756308574533,0.00011370238362929869,0.0007463149744258666,4.1970678520882065e-05,4.807550448755582e-05,0.0,0.0026802729671183897,0.0004736327479144388,0.0,0.0,3931316.0
337,Oklahoma,2018,0.010094829369314266,0.00912965851021576,4.11142990202361e-05,0.0020892154909542197,0.0003309447279159746,0.00043474564334360766,0.00016014273260351222,0.0007448794297802034,4.1621882958757534e-05,4.517497052840757e-05,2.537919692607167e-06,0.0026348682248647608,0.0004575869205770722,0.0,0.0,3940235.0
338,Oklahoma,2019,0.010005380378072016,0.009087001143046032,2.451369999931766e-05,0.002037417004067,0.0003179199443210476,0.0004412465999877179,0.00011119616494535846,0.0007336419700826718,1.44049577315578e-05,6.823401030737905e-05,0.0,0.0027063630236360083,0.0004404884443176359,0.0,0.0,3956971.0
339,Oklahoma,2020,0.011908763881371527,0.010897234977532946,5.177613615153789e-05,0.002094534132218067,0.000388194737877628,0.0004624492941144677,0.0001232524606924414,0.0007339583007627762,2.7529750441549414e-05,6.895065936277973e-05,3.0307982137485595e-06,0.002963362953492654,0.0004748250534872743,0.00135729246672373,0.00117797023907694,3959353.0
340,Oklahoma,2021,0.012292241026915297,0.011203840656376777,2.5375908916064283e-05,0.0020391175917106705,0.000395713431116844,0.0003876735391830415,7.612772674819285e-05,0.0006964556387656454,3.165707448934752e-05,6.20579158640384e-05,5.5274257044892495e-06,0.0029908397993745465,0.00046355001930830297,0.0019451513547343532,0.0016745587418373112,3980153.0
341,Oklahoma,2022,0.008438562393830598,0.007810285869550883,8.211138733160634e-06,0.0014690473660781934,0.0002694746438791808,0.00028589692134550206,6.071266214821802e-05,0.0005237711222213071,2.239401472680173e-05,3.8816292193123e-05,0.0003286943717122787,0.002081399257663294,0.0003259573254678918,0.0009696608376705149,0.0006924726998298801,4018931.0
342,Oregon,2014,0.008754444591349914,0.008033318160577547,0.0,0.0020097172921980074,0.0002770457736137366,0.0003615724896069987,5.80332676968665e-05,0.0005000953764138671,6.66120985737946e-05,3.582923483893497e-05,0.00011884203950097446,0.0016688349241177178,0.0004683032384581923,0.0,0.0,3963244.0
343,Oregon,2015,0.008862261790451298,0.008116456230800798,0.0,0.002011558367564854,0.0002831321940977023,0.0004101308035874368,5.328961260941802e-05,0.0005196982313825019,4.5321072406140554e-05,3.26212114571671e-05,8.491475654117544e-05,0.0017045205528573193,0.00046591058501037905,0.0,0.0,4015792.0
344,Oregon,2016,0.008724501072866932,0.007960682409872332,2.9340025467142105e-06,0.0019687157088452353,0.0003004907608259804,0.00043594387839928646,6.259205432990315e-05,0.0005051374384592966,4.2298536715129867e-05,2.7139523557106447e-05,6.112505305654605e-05,0.0016970759730619445,0.00047653091362883304,0.0,0.0,4089976.0
345,Oregon,2017,0.008824881595221575,0.008049956258107333,5.068026184801954e-06,0.0019422607016802921,0.0002946695224591994,0.00044309028929982806,9.243114422757851e-05,0.0004964252315303629,5.5265618872364176e-05,3.595885245407101e-05,5.261093848984886e-05,0.0016666566110591571,0.0004944945548885336,0.0,0.0,4143625.0
346,Oregon,2018,0.00862003411857712,0.007850524858879462,0.0,0.0019319034521744496,0.0002953212976154778,0.0004457319018261139,8.728119322238817e-05,0.0004509926860751345,5.762950018245356e-05,2.8934313369613615e-05,5.715124706890623e-05,0.001605495702178395,0.0004818400118989375,0.0,0.0,4181886.0
347,Oregon,2019,0.008835543799909761,0.008025630806283084,3.3193155476503158e-06,0.0019102660976727567,0.0002989754932562177,0.00047205408966941275,6.686049888838493e-05,0.0004943409226322077,7.587006966057865e-05,4.670751163479373e-05,5.903639795463776e-05,0.001673646317918827,0.0005033504934044015,0.0,0.0,4217737.0
348,Oregon,2020,0.009640909116654741,0.008762746456669128,2.3600178983757415e-06,0.0019769869934693584,0.0003240304574469893,0.00048191565484832636,5.310040271345418e-05,0.0004661035349292089,7.835259422607461e-05,3.0444230889047063e-05,0.00010454879289804533,0.0017676534058834303,0.0005333640450329175,0.00038539092280475855,0.000334178534410005,4237256.0
349,Oregon,2021,0.010490491304792989,0.009442540850899302,0.0,0.0020009939516685156,0.0003324081073916623,0.0004761711074239213,5.376502440230825e-06,0.00043947063424495437,8.1348819530449e-05,3.249277561704716e-05,0.0001318411902734863,0.0018202967174816276,0.0005477019659765575,0.0009722118977791305,0.0008527600392157413,4277874.0
350,Oregon,2022,0.007415236083491422,0.006785151122966808,1.2207309220298032e-05,0.001434593589331563,0.00024039008926125355,0.0003314753965204004,7.746946235958366e-06,0.0003152772362088511,5.4698135544796955e-05,4.859448093464794e-05,0.00023053033950639745,0.0013134595209147594,0.0004350027689463895,0.0005340697783880389,0.0003720881752725458,4259743.0
351,Pennsylvania,2014,0.010329665844118766,0.009580231575501788,0.00018704578156634107,0.0023060899432161223,0.00030230727070881043,0.00027720622727954816,0.00020847159433773634,0.0005126555785739682,0.00016780946791027088,0.00022481464130569843,0.00019752409876111103,0.0025140923591720032,0.0005275128939993884,0.0,0.0,12788313.0
352,Pennsylvania,2015,0.010407806879812052,0.00961178509586286,0.0001858453138118579,0.002254391260389465,0.0002948026042747864,0.00031279268094849317,0.00022378091027597873,0.0005213211349141553,0.0001728611715169217,0.00023832940706428074,0.0002019581650935257,0.0025023414475879454,0.0005490884271713984,0.0,0.0,12784826.0
353,Pennsylvania,2016,0.01045823220044945,0.009560035283234009,0.0001933145703718626,0.0022448273096925234,0.0002774936386519614,0.0003248248062258088,0.00019503570373818432,0.0005083602097435707,0.00017297390331533314,0.00022061800422851175,0.00020536250393611466,0.00249986798124747,0.0005348813102518917,0.0,0.0,12782275.0
354,Pennsylvania,2017,0.010674369103730704,0.009674106428230194,0.0001919822428546438,0.0022316860474891342,0.00028934187314141836,0.00033031893841874355,0.0002152077932122117,0.0005210499731733163,0.00017696774565379182,0.00022873648079422935,0.00020160090512393958,0.002530724783406103,0.0005304340339238488,0.0,0.0,12787641.0
355,Pennsylvania,2018,0.010590174676480334,0.009664538226230892,0.00019240801561012558,0.002201013333258339,0.0002801360714486035,0.0003148210730445823,0.00022834292717352703,0.0005052761043306099,0.00018826768884303802,0.00022857728529241878,0.0002002199529065172,0.002565362088762044,0.0005226186051285993,0.0,0.0,12800922.0
356,Pennsylvania,2019,0.010523130429185653,0.009606163542243319,0.00018372145140883967,0.0021748183036245385,0.0002851900591384667,0.00032401215154926314,0.0001949697035359115,0.0004938295135232502,0.00018356522568485257,0.0002325419901548111,0.00019856289518761498,0.002526951085491481,0.0005222625952889039,0.0,0.0,12801989.0
357,Pennsylvania,2020,0.012231921062548548,0.011234051389326831,0.00018296200019995846,0.0021915448329962238,0.0003325463173033293,0.0003550031916448122,0.0001878840548501465,0.0004758242518861467,0.00017542510401685803,0.00022972151937674482,0.00020011228437170743,0.0025770801448929837,0.0005478093011451468,0.001445007575349735,0.0013134964276650233,13002700.0
358,Pennsylvania,2021,0.011934565983555865,0.010881525070875394,0.00019512409217039067,0.0021250341064329415,0.0003192730426743986,0.0003125208129807319,0.00014156663391835266,0.00042477663163794055,0.00017218185718850048,0.00023356576349456122,0.00016481578843177317,0.0024906519983684157,0.0005205355254753953,0.0015574631627505268,0.001380677512589072,13032732.0
359,Pennsylvania,2022,0.008231206830488703,0.007539975916858423,0.00014299994371361175,0.001552250065790039,0.00022576493550021217,0.00021926141883971223,9.840440089875503e-05,0.0003191368532688184,0.0001285992996796476,0.00017962093633761738,0.0001933247750150994,0.0017940415244893403,0.00038084283872618095,0.000735826456445136,0.0005716900835848994,12916089.0
369,Rhode Island,2014,0.009582967149524214,0.008801669798169586,0.0,0.0021800563670525486,1.9887568943572336e-05,0.00014868325353051701,1.2311352203163828e-05,0.00035134705133644465,0.0,0.0,0.0,0.002259606642826838,0.0001354248742348021,0.0,0.0,1055936.0
370,Rhode Island,2015,0.0098043207567716,0.008983348562825205,0.0,0.002137179056213396,9.469114117028781e-06,0.0002414624099842339,7.007144446601299e-05,0.00028407342351086345,0.0,0.0,0.0,0.0022735342994986106,0.00016097493998948928,0.0,0.0,1056065.0
371,Rhode Island,2016,0.00942778466459116,0.008549637101734531,0.0,0.0020818153429790777,1.1355356416249515e-05,0.00019587989818030412,0.0,0.0002413013238453022,0.0,0.0,0.0,0.002167926795802303,0.00021385921250603255,0.0,0.0,1056770.0
372,Rhode Island,2017,0.009847746413899001,0.008940268435396187,0.0,0.0020915567604741243,1.3261682358078685e-05,0.0002415520715221475,2.3681575639426224e-05,0.00035806542366812453,0.0,9.472630255770489e-06,0.0,0.002227015373131642,0.0002339739673175311,0.0,0.0,1055673.0
373,Rhode Island,2018,0.009852714811766562,0.008950313100321558,0.0,0.00211946286782319,9.449232580575969e-06,0.00028631174719145186,2.4568004709497518e-05,0.000311824675159007,0.0,9.449232580575969e-06,0.0,0.0023434096799828403,0.00028914651696562466,0.0,0.0,1058287.0
374,Rhode Island,2019,0.009960721604816489,0.009077170105374843,0.0,0.0021390253180926994,9.439652771812441e-06,0.0002246637359691361,0.0,0.00028696544426309823,0.0,0.0,0.0,0.002303275276322236,0.00024165511095839852,0.0,0.0,1059361.0
375,Rhode Island,2020,0.011243153003656895,0.010314576823504003,0.0,0.0019756164460956517,7.927981125937347e-05,0.00030891788525204145,0.0,0.0002077677812314615,0.0,0.0,0.0,0.002190674324914182,0.0001804299152799534,0.0017140841951595574,0.0014361492246525586,1097379.0
